index,weekly_chart,track_name,artist_name,cm_track_id,cm_artist_id,isrc,spotify_popularity,track_genre,region,rank,current_plays,time_on_chart
4775,2020-06-14_top200US,HUMBLE.,Kendrick Lamar,15940429,3768,USUM71703085,82.0,"conscious hip hop,hip hop,pop rap,rap,west coast rap",['US'],176,1530296,134
4776,2020-06-14_top200US,Best Part,H.E.R.,11166855,207304,CADDS1700022,78.0,"canadian contemporary r&b,pop,pop,pop rap","['US', 'CA']",177,1525987,91
4777,2020-06-14_top200US,Legends,Juice WRLD,20015142,921966,USUG11801263,81.0,"chicago rap,melodic rap,pop",['US'],178,1525638,63
4778,2020-06-14_top200US,Happier,Marshmello,20397687,3907,USUG11801651,85.0,"brostep,progressive electro house,metropopolis,modern rock,pop","['US', 'GB']",179,1524308,93
4779,2020-06-14_top200US,Speechless,Dan + Shay,19255958,4741,USWB11800928,76.0,contemporary country,['US'],180,1519666,98
4780,2020-06-14_top200US,Without Me,Halsey,20647090,5109,USUM71813499,76.0,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop",['US'],181,1514104,23
4781,2020-06-14_top200US,Like That (feat. Gucci Mane),Doja Cat,26950239,217671,USRC11902288,,"atl hip hop,dirty south rap,hip hop,pop,pop rap,rap,southern hip hop,trap,electropop,la indie,pop","['US', 'US']",182,1513553,20
4782,2020-06-14_top200US,Pretty Girls,iann dior,29692228,1416285,QZJ842000282,,"emo rap,melodic rap,vapor trap",['US'],183,1508574,1
4783,2020-06-14_top200US,Heatin Up (feat. Gunna),Lil Baby,28607700,731530,USUG12000045,,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,atl hip hop,atl trap,rap,trap","['US', 'US']",184,1497592,14
4784,2020-06-14_top200US,IDK You Yet,Alexander 23,28987886,1422356,USUM72007268,,,['US'],185,1496554,4
4785,2020-06-14_top200US,One Man Band,Old Dominion,22289522,5110,USRN11800147,,"contemporary country,country road",['US'],186,1496536,4
4786,2020-06-14_top200US,Does To Me (feat. Eric Church),Luke Combs,26292344,207759,US6XF1700272,,"contemporary country,country,country road,modern country rock,contemporary country,country road","['US', 'US']",187,1495569,5
4787,2020-06-14_top200US,Yes Indeed,Lil Baby,19232976,731530,USUM71806749,79.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,atl hip hop,atl trap,rap,trap","['US', 'CA']",188,1495533,93
4788,2020-06-14_top200US,Baby (Lil Baby feat. DaBaby),Quality Control,24504051,744697,USUG11900748,75.0,"nc hip hop,rap,atl hip hop,atl trap,rap,trap,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,trap","['US', 'US', 'US']",189,1488923,43
4789,2020-06-14_top200US,Don't Stop Believin',Journey,15811629,362,USSM18100116,80.0,"album rock,hard rock,mellow gold,rock,soft rock",['US'],190,1488837,11
4790,2020-06-14_top200US,FIND MY WAY,DaBaby,28879567,398544,USUM72003372,,"nc hip hop,rap",['US'],191,1485569,9
4791,2020-06-14_top200US,Hurricane,Luke Combs,14341351,207759,TCACJ1540988,77.0,"contemporary country,country road",['US'],192,1481362,47
4792,2020-06-14_top200US,FTP,YG,29688334,4252,USUM72011714,,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap",['US'],193,1476202,3
4793,2020-06-14_top200US,JUMP (feat. YoungBoy Never Broke Again),DaBaby,29099303,398544,USUM72007934,69.0,"baton rouge rap,trap,nc hip hop,rap","['US', 'US']",194,1475372,9
4794,2020-06-14_top200US,Lights Up,Harry Styles,25949044,558681,USSM11910404,,"dance pop,pop,post-teen pop",['GB'],195,1475280,23
4795,2020-06-14_top200US,CITY OF ANGELS,24kGoldn,27456981,1005525,USQX91902803,,cali rap,['US'],196,1472845,18
4796,2020-06-14_top200US,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,16030434,4429,USWB11701181,71.0,"contemporary country,country,country pop,country road,modern country rock,dance pop,pop,post-teen pop","['US', 'US']",197,1470371,75
4797,2020-06-14_top200US,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,25360349,398544,USUM71919280,,"nc hip hop,rap,pop rap,rap,southern hip hop,trap,atl hip hop,atl trap,rap,trap","['US', 'US', 'US']",198,1470362,34
4798,2020-06-14_top200US,Young Dumb & Broke,Khalid,15678731,209693,USRC11700144,81.0,pop,['US'],199,1469617,133
4799,2020-06-14_top200US,Redbone,Childish Gambino,16077707,3586,USYAH1600107,81.0,"atl hip hop,hip hop,pop rap,rap",['US'],200,1464799,5
4800,2020-06-21_top200US,ROCKSTAR (feat. Roddy Ricch),DaBaby,29099003,398544,USUM72007941,96.0,"nc hip hop,rap,melodic rap,rap,southern hip hop,trap","['US', 'US']",1,10472301,26
4801,2020-06-21_top200US,Party Girl,StaySolidRocky,29155495,3647326,USSM12002247,,,['US'],2,7349537,11
4802,2020-06-21_top200US,Blueberry Faygo,Lil Mosey,28404303,855069,USUM72001714,,"melodic rap,rap conscient,trap,vapor trap",['US'],3,6620720,34
4803,2020-06-21_top200US,Blinding Lights,The Weeknd,27552418,3852,USUG11904206,97.0,"canadian contemporary r&b,canadian pop,pop,rap",['CA'],4,6612087,30
4804,2020-06-21_top200US,Watermelon Sugar,Harry Styles,27222889,558681,USSM11912587,95.0,"dance pop,pop,post-teen pop",['GB'],5,6028536,44
4805,2020-06-21_top200US,THE SCOTTS,THE SCOTTS,29184004,3651080,USSM12002217,86.0,"pop,pop rap,rap,hip hop,pop rap,rap","['US', 'US', 'US']",6,5858743,25
4806,2020-06-21_top200US,The Box,Roddy Ricch,27599255,839964,USAT21906978,89.0,"melodic rap,rap,southern hip hop,trap",['US'],7,5435062,45
4807,2020-06-21_top200US,The Bigger Picture,Lil Baby,29766355,731530,USUG12001660,,"atl hip hop,atl trap,rap,trap",['US'],8,5430966,17
4808,2020-06-21_top200US,WHATS POPPIN,Jack Harlow,28258317,152627,USAT22000162,85.0,"deep underground hip hop,pop rap,underground hip hop",['US'],9,5167067,31
4809,2020-06-21_top200US,Toosie Slide,Drake,28904803,3380,USUG12001281,81.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap",['CA'],10,4997871,24
4810,2020-06-21_top200US,Roses - Imanbek Remix,SAINt JHN,25180240,23277,RUB421901499,92.0,"melodic rap,pop rap,rap,trap,underground hip hop","['US', 'KZ']",11,4939057,23
4811,2020-06-21_top200US,Savage (feat. Beyoncé) - Remix,Megan Thee Stallion,29249430,788785,QMCE32000145,,"dance pop,pop,r&b,houston rap,pop,trap queen","['US', 'US']",12,4918488,25
4812,2020-06-21_top200US,Rain On Me (with Ariana Grande),Lady Gaga,29500922,3188,USUM72004304,84.0,"dance pop,pop,dance pop,pop,post-teen pop","['US', 'US']",13,4742174,20
4813,2020-06-21_top200US,Walk Em Down (feat. Roddy Ricch),NLE Choppa,28791742,1388456,USWB12000247,,"melodic rap,rap,southern hip hop,trap,memphis hip hop","['US', 'US']",14,4476811,20
4814,2020-06-21_top200US,Tommy Lee (feat. Post Malone),Tyla Yaweh,29758315,705670,USSM12003633,,"dfw rap,melodic rap,pop,rap,cali rap,melodic rap,pop,trap","['US', 'US']",15,4472543,6
4815,2020-06-21_top200US,After Party,Don Toliver,28737966,838183,USAT22001223,86.0,"canadian hip hop,pop rap,rap,trap,trap soul,underground hip hop,vapor trap",['US'],16,4403076,28
4816,2020-06-21_top200US,Sunday Best,Surfaces,22259898,517404,TCAEA1802695,86.0,"bedroom soul,pop",['US'],17,4344142,39
4817,2020-06-21_top200US,VACATION,Tyga,29840496,3184,USQX92002868,0.0,"hip hop,pop,pop rap,rap,trap",['US'],18,4268189,3
4818,2020-06-21_top200US,death bed (coffee for your head) (feat. beabadoobee),Powfu,28419993,1119813,USSM12000925,92.0,"bedroom pop,emo rap","['US', 'GB']",19,4244003,35
4819,2020-06-21_top200US,Intentions (feat. Quavo),Justin Bieber,28406989,3479,USUM72001302,,"canadian pop,dance pop,pop,post-teen pop,atl hip hop,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,trap","['CA', 'US']",20,4121311,35
4820,2020-06-21_top200US,GO (feat. Juice WRLD),The Kid LAROI,29758304,1333786,USSM12003703,,"chicago rap,melodic rap,pop,australian hip hop","['AU', 'US']",21,3916805,6
4821,2020-06-21_top200US,Circles,Post Malone,25021708,135326,USUM71915699,89.0,"dfw rap,melodic rap,pop,rap",['US'],22,3813460,57
4822,2020-06-21_top200US,Chicago Freestyle (feat. Giveon),Drake,29264526,3380,USUG12001407,,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['CA', 'US']",23,3805700,24
4823,2020-06-21_top200US,Savage Love (Laxed - Siren Beat),Jawsh 685,29751924,3654834,USSM12003798,,"dance pop,pop,pop rap,post-teen pop,urban contemporary","['NZ', 'US']",24,3721689,18
4824,2020-06-21_top200US,We Paid (feat. 42 Dugg),Lil Baby,29264582,731530,USUG12000092,84.0,"atl hip hop,atl trap,rap,trap","['US', 'US']",25,3672506,20
4825,2020-06-21_top200US,Life Is Good (feat. Drake),Future,28145374,3870,USSM11914962,77.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,atl hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap","['US', 'CA']",26,3604097,22
4826,2020-06-21_top200US,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,21815071,135326,USUM71814888,82.0,"dfw rap,melodic rap,pop,rap,trap","['US', 'US']",27,3567449,57
4827,2020-06-21_top200US,Flex (feat. Juice WRLD),Polo G,29427908,1120779,USQX92002596,,"chicago rap,melodic rap,pop,chicago rap","['US', 'US']",28,3526419,22
4828,2020-06-21_top200US,Don't Start Now,Dua Lipa,26822879,5381,GBAHT1901121,85.0,"dance pop,pop,post-teen pop,uk pop",['GB'],29,3518585,29
4829,2020-06-21_top200US,GOOBA,6ix9ine,29355561,778806,QZA742002191,83.0,emo rap,['US'],30,3440732,16
4830,2020-06-21_top200US,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,29507059,620149,QMCE32000228,,"atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap,atl hip hop,hip hop,melodic rap,pop rap,rap,trap","['US', 'US']",31,3416178,21
4831,2020-06-21_top200US,Stuck with U (with Justin Bieber),Ariana Grande,29345063,3963,USUM72009644,0.0,"canadian pop,dance pop,pop,post-teen pop,dance pop,pop,post-teen pop","['US', 'CA']",32,3315786,23
4832,2020-06-21_top200US,Adore You,Harry Styles,27599120,558681,USSM11912588,87.0,"dance pop,pop,post-teen pop",['GB'],33,3296787,44
4833,2020-06-21_top200US,Falling,Trevor Daniel,20659476,720461,USUYG1221109,78.0,"alternative r&b,emo rap,melodic rap",['US'],34,3293112,30
4834,2020-06-21_top200US,Break My Heart,Dua Lipa,28844347,5381,GBAHT1901303,86.0,"dance pop,pop,post-teen pop,uk pop",['GB'],35,3268836,27
4835,2020-06-21_top200US,Righteous,Juice WRLD,29184507,921966,USUG12000979,,"chicago rap,melodic rap,pop",['US'],36,3258304,11
4836,2020-06-21_top200US,Supalonely,BENEE,27219667,1610439,USUM71922597,86.0,"indie poptimism,modern rock,australian hip hop,australian pop,nz pop","['NZ', 'US']",37,3226967,26
4837,2020-06-21_top200US,Lucid Dreams,Juice WRLD,19173542,921966,USUG11800685,88.0,"chicago rap,melodic rap,pop",['US'],38,3209735,97
4838,2020-06-21_top200US,goosebumps,Travis Scott,15798674,4215,USSM11607555,89.0,"pop,pop rap,rap",['US'],39,3166486,204
4839,2020-06-21_top200US,ROXANNE,Arizona Zervas,27228348,64150,USSM11914320,87.0,pop,['US'],40,3102269,48
4840,2020-06-21_top200US,Deep End Freestyle,Sleepy Hallow,28920856,737131,USUYG1305012,,nyc rap,"['US', 'US']",41,3046018,8
4841,2020-06-21_top200US,hot girl bummer,blackbear,24946504,169796,USUG11902959,,pop,['US'],42,3045975,52
4842,2020-06-21_top200US,HIGHEST IN THE ROOM,Travis Scott,25523830,4215,USSM11904276,88.0,"pop,pop rap,rap",['US'],43,3013239,54
4843,2020-06-21_top200US,Ballin' (with Roddy Ricch),Mustard,24232403,4573,USUM71911808,84.0,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",44,2998817,63
4844,2020-06-21_top200US,Emotionally Scarred,Lil Baby,28611484,731530,USUG12000034,,"atl hip hop,atl trap,rap,trap",['US'],45,2941830,20
4845,2020-06-21_top200US,High Fashion (feat. Mustard),Roddy Ricch,27599219,839964,USAT21906985,,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",46,2912901,42
4846,2020-06-21_top200US,Shotta Flow 5,NLE Choppa,29766384,1388456,USWB12001584,,memphis hip hop,['US'],47,2909974,8
4847,2020-06-21_top200US,Someone You Loved,Lewis Capaldi,21918634,550208,DEUM71807062,90.0,"pop,uk pop",['GB'],48,2908957,74
4848,2020-06-21_top200US,Snow On Tha Bluff,J. Cole,29824192,3530,QMJMT2003024,,"conscious hip hop,hip hop,nc hip hop,pop rap,rap",['US'],49,2884630,3
4849,2020-06-21_top200US,Myron,Lil Uzi Vert,28742517,5732,USAT22001372,,"melodic rap,philly rap,rap,trap",['US'],50,2881612,29
4850,2020-06-21_top200US,Be Kind (with Halsey),Marshmello,29261733,3907,USUG12001567,,"brostep,progressive electro house,dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop","['US', 'US']",51,2812802,24
4851,2020-06-21_top200US,Bleed,A Boogie Wit da Hoodie,29820146,195737,USAT22003774,,"melodic rap,rap,trap",['US'],52,2733417,2
4852,2020-06-21_top200US,Robbery,Juice WRLD,22424919,921966,USUG11900302,88.0,"chicago rap,melodic rap,pop",['US'],53,2733013,84
4853,2020-06-21_top200US,Before You Go,Lewis Capaldi,27430934,550208,DEUM71905868,,"pop,uk pop",['GB'],54,2730405,47
4854,2020-06-21_top200US,Chasin' You,Morgan Wallen,19134485,212715,QZ22S1800006,80.0,"contemporary country,country road,deep talent show",['US'],55,2711730,33
4855,2020-06-21_top200US,ily (i love you baby) (feat. Emilee),Surf Mesa,27755710,1793858,QZJRC1945204,90.0,,"['US', 'AU']",56,2672608,27
4856,2020-06-21_top200US,SICKO MODE,Travis Scott,20318958,4215,USSM11806660,88.0,"pop,pop rap,rap",['US'],57,2665058,115
4857,2020-06-21_top200US,TROLLZ (with Nicki Minaj),6ix9ine,29766293,778806,QZA742002508,77.0,"dance pop,hip pop,pop,pop rap,post-teen pop,rap,emo rap","['US', 'US']",58,2659556,4
4858,2020-06-21_top200US,Bandit (with YoungBoy Never Broke Again),Juice WRLD,25643026,921966,USUG11903492,,"baton rouge rap,trap,chicago rap,melodic rap,pop","['US', 'US']",59,2614603,54
4859,2020-06-21_top200US,All Girls Are The Same,Juice WRLD,19043811,921966,USUG11800651,86.0,"chicago rap,melodic rap,pop",['US'],60,2545908,96
4860,2020-06-21_top200US,21,Polo G,29427913,1120779,USQX92002597,,chicago rap,['US'],61,2545261,22
4861,2020-06-21_top200US,Say So,Doja Cat,26951096,217671,USRC11903454,87.0,"electropop,la indie,pop",['US'],62,2544452,41
4862,2020-06-21_top200US,Play Date,Melanie Martinez,15090401,4397,USAT21502465,86.0,"dance pop,pop",['US'],63,2493454,13
4863,2020-06-21_top200US,BOP,DaBaby,25358331,398544,USUM71918972,,"nc hip hop,rap",['US'],64,2483799,55
4864,2020-06-21_top200US,BLACK PARADE,Beyoncé,29862625,2838,USSM12004059,,"dance pop,pop,r&b",['US'],65,2459804,2
4865,2020-06-21_top200US,Dance Monkey,Tones And I,22955238,1410939,QZES71982312,70.0,australian pop,['AU'],66,2448681,63
4866,2020-06-21_top200US,Godzilla (feat. Juice WRLD),Eminem,28213841,236,USUM72000788,86.0,"detroit hip hop,g funk,hip hop,rap,chicago rap,melodic rap,pop","['US', 'US']",67,2443788,39
4867,2020-06-21_top200US,Prospect (ft. Lil Baby),iann dior,29504947,1416285,QZJ842000263,74.0,"atl hip hop,atl trap,rap,trap,emo rap,melodic rap,vapor trap","['US', 'US']",68,2390843,16
4868,2020-06-21_top200US,Jocelyn Flores,XXXTENTACION,15972110,74419,USUYG1156892,87.0,"emo rap,miami hip hop",['US'],69,2353340,164
4869,2020-06-21_top200US,In Your Eyes,The Weeknd,28793184,3852,USUG12000657,87.0,"canadian contemporary r&b,canadian pop,pop,rap",['CA'],70,2346548,19
4870,2020-06-21_top200US,Whiskey Glasses,Morgan Wallen,13965769,212715,QZ22S1500059,81.0,"contemporary country,country road,deep talent show",['US'],71,2276618,78
4871,2020-06-21_top200US,I Hope,Gabby Barrett,22327234,824091,TCAEB1919657,,"contemporary country,country pop",['US'],72,2273387,17
4872,2020-06-21_top200US,Lose Somebody,Kygo,29429493,4761,SEBGA2000398,,"neo mellow,piano rock,pop,pop rock,edm,pop,tropical house","['NO', 'US']",73,2240070,11
4873,2020-06-21_top200US,everything i wanted,Billie Eilish,27203921,5596,USUM71922577,87.0,"electropop,pop",['US'],74,2205004,49
4874,2020-06-21_top200US,Yo Perreo Sola,Bad Bunny,28621794,214945,QM4TX2030934,86.0,"reggaeton,trap latino",['PR'],75,2162801,21
4875,2020-06-21_top200US,SAD!,XXXTENTACION,18617811,74419,USUG11800208,86.0,"emo rap,miami hip hop",['US'],76,2149045,135
4876,2020-06-21_top200US,Go Crazy,Chris Brown,29321882,2249,USRC12001468,,"dance pop,pop,pop rap,r&b,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap","['US', 'US']",77,2144171,21
4877,2020-06-21_top200US,MIDDLE CHILD,J. Cole,22317509,3530,QMJMT1902056,82.0,"conscious hip hop,hip hop,nc hip hop,pop rap,rap",['US'],78,2109065,91
4878,2020-06-21_top200US,That Way - Bonus Track,Lil Uzi Vert,28684352,5732,USAT22001371,,"melodic rap,philly rap,rap,trap",['US'],79,2106890,25
4879,2020-06-21_top200US,Savage,Megan Thee Stallion,28677612,788785,QMCE32000097,81.0,"houston rap,pop,trap queen",['US'],80,2099661,22
4880,2020-06-21_top200US,P2,Lil Uzi Vert,28684844,5732,USAT22001369,,"melodic rap,philly rap,rap,trap",['US'],81,2096022,21
4881,2020-06-21_top200US,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,29599171,921966,USUG12001897,,"melodic rap,rap,trap,chicago rap,melodic rap,pop","['US', 'US']",82,2077857,6
4882,2020-06-21_top200US,Are You Bored Yet? (feat. Clairo),Wallows,22358948,568354,USAT21812258,14.0,"indie pop,modern rock,pop,bedroom pop,boston indie,pop","['US', 'US']",83,2074942,23
4883,2020-06-21_top200US,Turks (with Gunna & ft. Travis Scott),NAV,28856233,476687,USUM72003472,,"pop,pop rap,rap,canadian hip hop,melodic rap,pop,pop rap,rap,southern hip hop,toronto rap,trap","['CA', 'US', 'US']",84,2074180,15
4884,2020-06-21_top200US,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,28480796,100586,QZAPK1900020,,"dark trap,new orleans rap,underground hip hop",['US'],85,2065866,20
4885,2020-06-21_top200US,Magic In The Hamptons (feat. Lil Yachty),Social House,19921978,1091050,USUM71806833,80.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,underground hip hop,pop rap","['US', 'US']",86,2063835,33
4886,2020-06-21_top200US,If The World Was Ending (feat. Julia Michaels),JP Saxe,26187797,572217,USQX91902708,,"dance pop,pop,post-teen pop,canadian contemporary r&b,indie anthem-folk,indie r&b","['CA', 'US']",87,2053427,49
4887,2020-06-21_top200US,Breaking Me,Topic,27912702,3508,DEUM71906724,93.0,"german dance,german pop,pop edm","['DE', None]",88,2051958,21
4888,2020-06-21_top200US,OUT WEST (feat. Young Thug),JACKBOYS,28009698,3494112,USSM11914988,,"pop,pop rap,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap","['US', 'US', 'US']",89,2042472,39
4889,2020-06-21_top200US,PTSD,G Herbo,28603055,214389,QZ57A2005612,,"chicago rap,conscious hip hop,hip hop,pop rap,rap,melodic rap,philly rap,rap,trap,chicago drill,chicago rap,drill,rap,southern hip hop,trap,vapor trap,chicago rap,melodic rap,pop","['US', 'US', 'US', 'US']",90,2027140,33
4890,2020-06-21_top200US,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,28737419,763339,QMCE32000089,,"melodic rap,trap,chicago rap,melodic rap,pop","['US', 'US']",91,2004517,29
4891,2020-06-21_top200US,Ransom,Lil Tecca,23630396,1014878,QZ85M1940160,83.0,melodic rap,['US'],92,2001154,47
4892,2020-06-21_top200US,SLOW DANCING IN THE DARK,Joji,20554453,711146,ZZOPM1800452,84.0,"alternative r&b,viral pop",['US'],93,1991307,102
4893,2020-06-21_top200US,Money In The Grave (Drake ft. Rick Ross),Drake,24066982,3380,USCM51900318,,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['CA', 'US']",94,1981256,68
4894,2020-06-21_top200US,Drip Too Hard (Lil Baby & Gunna),Lil Baby,20556655,731530,USUG11801811,82.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,atl hip hop,atl trap,rap,trap","['US', 'US']",95,1978213,106
4895,2020-06-21_top200US,lovely (with Khalid),Billie Eilish,19088585,5596,USUM71804190,88.0,"electropop,pop,pop","['US', 'US']",96,1970295,108
4896,2020-06-21_top200US,Truth Hurts,Lizzo,16784704,210712,USAT21703896,,"escape room,minnesota hip hop,pop,trap queen",['US'],97,1947653,37
4897,2020-06-21_top200US,Beautiful Crazy,Luke Combs,19173498,207759,US6XF1700259,80.0,"contemporary country,country road",['US'],98,1947593,117
4898,2020-06-21_top200US,Say So (feat. Nicki Minaj),Doja Cat,29259337,217671,USRC12001240,77.0,"dance pop,hip pop,pop,pop rap,post-teen pop,rap,electropop,la indie,pop","['US', 'US']",99,1945774,8
4899,2020-06-21_top200US,Wow.,Post Malone,22174494,135326,USUM71822626,83.0,"dfw rap,melodic rap,pop,rap",['US'],100,1944276,57
4900,2020-06-21_top200US,"10,000 Hours (with Justin Bieber)",Dan + Shay,25523855,4741,USWB11902440,85.0,"canadian pop,dance pop,pop,post-teen pop,contemporary country","['US', 'CA']",101,1927988,54
